CensusTract,SchoolYear,GradeLevel,Count,PreviousGrade,PreviousYear,PreviousThreeYear,PreviousFiveYear,OneYearPercentGrowth,OneYearGrowth,ThreeYearPercentGrowth,ThreeYearGrowth,FiveYearPercentGrowth,FiveYearGrowth,LongTract,Zip
102,2005,1,49,53,60,47,47,-0.183333,-11,0.042553,2,0.042553,2,36047010200,11220
102,2005,2,57,49,38,45,45,0.5,19,0.266667,12,0.266667,12,36047010200,11220
102,2005,3,47,57,42,59,59,0.119048,5,-0.20339,-12,-0.20339,-12,36047010200,11220
102,2005,4,36,47,42,59,59,-0.142857,-6,-0.389831,-23,-0.389831,-23,36047010200,11220
102,2005,5,44,36,63,39,39,-0.301587,-19,0.128205,5,0.128205,5,36047010200,11220
102,2006,0,46,46,53,56,56,-0.132075,-7,-0.178571,-10,-0.178571,-10,36047010200,11220
102,2006,1,61,46,49,39,39,0.244898,12,0.564103,22,0.564103,22,36047010200,11220
102,2006,2,51,61,57,51,51,-0.105263,-6,0,0,0,0,36047010200,11220
102,2006,3,59,51,47,39,39,0.255319,12,0.512821,20,0.512821,20,36047010200,11220
102,2006,4,34,59,36,65,65,-0.055556,-2,-0.476923,-31,-0.476923,-31,36047010200,11220
102,2006,5,38,34,44,61,61,-0.136364,-6,-0.377049,-23,-0.377049,-23,36047010200,11220
102,2007,0,41,41,46,54,54,-0.108696,-5,-0.240741,-13,-0.240741,-13,36047010200,11220
102,2007,1,46,41,61,60,60,-0.245902,-15,-0.233333,-14,-0.233333,-14,36047010200,11220
102,2007,2,56,46,51,38,38,0.098039,5,0.473684,18,0.473684,18,36047010200,11220
102,2007,3,53,56,59,42,42,-0.101695,-6,0.261905,11,0.261905,11,36047010200,11220
102,2007,4,50,53,34,42,42,0.470588,16,0.190476,8,0.190476,8,36047010200,11220
102,2007,5,32,50,38,63,63,-0.157895,-6,-0.492063,-31,-0.492063,-31,36047010200,11220
102,2008,0,44,44,41,53,53,0.073171,3,-0.169811,-9,-0.169811,-9,36047010200,11220
102,2008,1,50,44,46,49,49,0.086957,4,0.020408,1,0.020408,1,36047010200,11220
102,2008,2,47,50,56,57,57,-0.160714,-9,-0.175439,-10,-0.175439,-10,36047010200,11220
102,2008,3,52,47,53,47,47,-0.018868,-1,0.106383,5,0.106383,5,36047010200,11220
102,2008,4,59,52,50,36,36,0.18,9,0.638889,23,0.638889,23,36047010200,11220
102,2008,5,53,59,32,44,44,0.65625,21,0.204545,9,0.204545,9,36047010200,11220
102,2009,0,78,78,44,46,46,0.772727,34,0.695652,32,0.695652,32,36047010200,11220
102,2009,1,66,78,50,61,61,0.32,16,0.081967,5,0.081967,5,36047010200,11220
102,2009,2,61,66,47,51,51,0.297872,14,0.196078,10,0.196078,10,36047010200,11220
102,2009,3,67,61,52,59,59,0.288462,15,0.135593,8,0.135593,8,36047010200,11220
102,2009,4,58,67,59,34,34,-0.016949,-1,0.705882,24,0.705882,24,36047010200,11220
102,2009,5,64,58,53,38,38,0.207547,11,0.684211,26,0.684211,26,36047010200,11220
102,2010,0,95,95,78,41,41,0.217949,17,1.317073,54,1.317073,54,36047010200,11220
102,2010,1,83,95,66,46,46,0.257576,17,0.804348,37,0.804348,37,36047010200,11220
102,2010,2,78,83,61,56,56,0.278689,17,0.392857,22,0.392857,22,36047010200,11220
102,2010,3,64,78,67,53,53,-0.044776,-3,0.207547,11,0.207547,11,36047010200,11220
102,2010,4,69,64,58,50,50,0.189655,11,0.38,19,0.38,19,36047010200,11220
102,2010,5,65,69,64,32,32,0.015625,1,1.03125,33,1.03125,33,36047010200,11220
104,2001,0,67,67,67,67,67,0,0,0,0,0,0,36047010400,11220
104,2001,1,79,67,79,79,79,0,0,0,0,0,0,36047010400,11220
104,2001,2,77,79,77,77,77,0,0,0,0,0,0,36047010400,11220
104,2001,3,53,77,53,53,53,0,0,0,0,0,0,36047010400,11220
104,2001,4,63,53,63,63,63,0,0,0,0,0,0,36047010400,11220
104,2001,5,55,63,55,55,55,0,0,0,0,0,0,36047010400,11220
104,2002,0,86,86,67,86,86,0.283582,19,0,0,0,0,36047010400,11220
104,2002,1,76,86,79,76,76,-0.037975,-3,0,0,0,0,36047010400,11220
104,2002,2,71,76,77,71,71,-0.077922,-6,0,0,0,0,36047010400,11220
104,2002,3,68,71,53,68,68,0.283019,15,0,0,0,0,36047010400,11220
104,2002,4,53,68,63,53,53,-0.15873,-10,0,0,0,0,36047010400,11220
104,2002,5,65,53,55,65,65,0.181818,10,0,0,0,0,36047010400,11220
104,2003,0,73,73,86,73,73,-0.151163,-13,0,0,0,0,36047010400,11220
104,2003,1,83,73,76,83,83,0.092105,7,0,0,0,0,36047010400,11220
104,2003,2,67,83,71,67,67,-0.056338,-4,0,0,0,0,36047010400,11220
104,2003,3,67,67,68,67,67,-0.014706,-1,0,0,0,0,36047010400,11220
104,2003,4,65,67,53,65,65,0.226415,12,0,0,0,0,36047010400,11220
104,2003,5,63,65,65,63,63,-0.030769,-2,0,0,0,0,36047010400,11220
104,2004,0,67,67,73,67,67,-0.082192,-6,0,0,0,0,36047010400,11220
104,2004,1,79,67,83,79,79,-0.048193,-4,0,0,0,0,36047010400,11220
104,2004,2,81,79,67,77,77,0.208955,14,0.051948,4,0.051948,4,36047010400,11220
104,2004,3,66,81,67,53,53,-0.014925,-1,0.245283,13,0.245283,13,36047010400,11220
104,2004,4,60,66,65,63,63,-0.076923,-5,-0.047619,-3,-0.047619,-3,36047010400,11220
104,2004,5,65,60,63,55,55,0.031746,2,0.181818,10,0.181818,10,36047010400,11220
104,2005,0,78,78,67,86,86,0.164179,11,-0.093023,-8,-0.093023,-8,36047010400,11220
104,2005,1,73,78,79,76,76,-0.075949,-6,-0.039474,-3,-0.039474,-3,36047010400,11220
104,2005,2,74,73,81,71,71,-0.08642,-7,0.042254,3,0.042254,3,36047010400,11220
104,2005,3,77,74,66,68,68,0.166667,11,0.132353,9,0.132353,9,36047010400,11220
104,2005,4,65,77,60,53,53,0.083333,5,0.226415,12,0.226415,12,36047010400,11220
104,2005,5,54,65,65,65,65,-0.169231,-11,-0.169231,-11,-0.169231,-11,36047010400,11220
104,2006,0,69,69,78,73,73,-0.115385,-9,-0.054795,-4,-0.054795,-4,36047010400,11220
104,2006,1,72,69,73,83,83,-0.013699,-1,-0.13253,-11,-0.13253,-11,36047010400,11220
104,2006,2,67,72,74,67,67,-0.094595,-7,0,0,0,0,36047010400,11220
104,2006,3,74,67,77,67,67,-0.038961,-3,0.104478,7,0.104478,7,36047010400,11220
104,2006,4,70,74,65,65,65,0.076923,5,0.076923,5,0.076923,5,36047010400,11220
104,2006,5,63,70,54,63,63,0.166667,9,0,0,0,0,36047010400,11220
104,2007,0,61,61,69,67,67,-0.115942,-8,-0.089552,-6,-0.089552,-6,36047010400,11220
104,2007,1,69,61,72,79,79,-0.041667,-3,-0.126582,-10,-0.126582,-10,36047010400,11220
104,2007,2,71,69,67,81,81,0.059701,4,-0.123457,-10,-0.123457,-10,36047010400,11220
104,2007,3,67,71,74,66,66,-0.094595,-7,0.015152,1,0.015152,1,36047010400,11220
104,2007,4,65,67,70,60,60,-0.071429,-5,0.083333,5,0.083333,5,36047010400,11220
104,2007,5,71,65,63,65,65,0.126984,8,0.092308,6,0.092308,6,36047010400,11220
104,2008,0,77,77,61,78,78,0.262295,16,-0.012821,-1,-0.012821,-1,36047010400,11220
104,2008,1,71,77,69,73,73,0.028986,2,-0.027397,-2,-0.027397,-2,36047010400,11220
104,2008,2,68,71,71,74,74,-0.042254,-3,-0.081081,-6,-0.081081,-6,36047010400,11220
104,2008,3,68,68,67,77,77,0.014925,1,-0.116883,-9,-0.116883,-9,36047010400,11220
104,2008,4,69,68,65,65,65,0.061538,4,0.061538,4,0.061538,4,36047010400,11220
104,2008,5,65,69,71,54,54,-0.084507,-6,0.203704,11,0.203704,11,36047010400,11220
104,2009,0,92,92,77,69,69,0.194805,15,0.333333,23,0.333333,23,36047010400,11220
104,2009,1,113,92,71,72,72,0.591549,42,0.569444,41,0.569444,41,36047010400,11220
104,2009,2,91,113,68,67,67,0.338235,23,0.358209,24,0.358209,24,36047010400,11220
104,2009,3,75,91,68,74,74,0.102941,7,0.013514,1,0.013514,1,36047010400,11220
104,2009,4,78,75,69,70,70,0.130435,9,0.114286,8,0.114286,8,36047010400,11220
104,2009,5,62,78,65,63,63,-0.046154,-3,-0.015873,-1,-0.015873,-1,36047010400,11220
104,2010,0,107,107,92,61,61,0.163043,15,0.754098,46,0.754098,46,36047010400,11220
104,2010,1,108,107,113,69,69,-0.044248,-5,0.565217,39,0.565217,39,36047010400,11220
104,2010,2,121,108,91,71,71,0.32967,30,0.704225,50,0.704225,50,36047010400,11220
104,2010,3,104,121,75,67,67,0.386667,29,0.552239,37,0.552239,37,36047010400,11220
104,2010,4,82,104,78,65,65,0.051282,4,0.261538,17,0.261538,17,36047010400,11220
104,2010,5,71,82,62,71,71,0.145161,9,0,0,0,0,36047010400,11220
106,2001,0,43,43,43,43,43,0,0,0,0,0,0,36047010600,11220
106,2001,1,55,43,55,55,55,0,0,0,0,0,0,36047010600,11220
106,2001,2,48,55,48,48,48,0,0,0,0,0,0,36047010600,11220
106,2001,3,51,48,51,51,51,0,0,0,0,0,0,36047010600,11220
106,2001,4,43,51,43,43,43,0,0,0,0,0,0,36047010600,11220
106,2001,5,46,43,46,46,46,0,0,0,0,0,0,36047010600,11220
106,2002,0,37,37,43,37,37,-0.139535,-6,0,0,0,0,36047010600,11220
106,2002,1,47,37,55,47,47,-0.145455,-8,0,0,0,0,36047010600,11220
106,2002,2,50,47,48,50,50,0.041667,2,0,0,0,0,36047010600,11220
106,2002,3,56,50,51,56,56,0.098039,5,0,0,0,0,36047010600,11220
106,2002,4,52,56,43,52,52,0.209302,9,0,0,0,0,36047010600,11220
106,2002,5,44,52,46,44,44,-0.043478,-2,0,0,0,0,36047010600,11220
106,2003,0,41,41,37,41,41,0.108108,4,0,0,0,0,36047010600,11220
106,2003,1,47,41,47,47,47,0,0,0,0,0,0,36047010600,11220
106,2003,2,43,47,50,43,43,-0.14,-7,0,0,0,0,36047010600,11220
106,2003,3,47,43,56,47,47,-0.160714,-9,0,0,0,0,36047010600,11220
106,2003,4,53,47,52,53,53,0.019231,1,0,0,0,0,36047010600,11220
106,2003,5,45,53,44,45,45,0.022727,1,0,0,0,0,36047010600,11220
106,2004,0,54,54,41,43,43,0.317073,13,0.255814,11,0.255814,11,36047010600,11220
106,2004,1,39,54,47,55,55,-0.170213,-8,-0.290909,-16,-0.290909,-16,36047010600,11220
106,2004,2,40,39,43,48,48,-0.069767,-3,-0.166667,-8,-0.166667,-8,36047010600,11220
106,2004,3,40,40,47,51,51,-0.148936,-7,-0.215686,-11,-0.215686,-11,36047010600,11220
106,2004,4,45,40,53,43,43,-0.150943,-8,0.046512,2,0.046512,2,36047010600,11220
106,2004,5,48,45,45,46,46,0.066667,3,0.043478,2,0.043478,2,36047010600,11220
106,2005,0,39,39,54,37,37,-0.277778,-15,0.054054,2,0.054054,2,36047010600,11220
106,2005,1,50,39,39,47,47,0.282051,11,0.06383,3,0.06383,3,36047010600,11220
106,2005,2,34,50,40,50,50,-0.15,-6,-0.32,-16,-0.32,-16,36047010600,11220
106,2005,3,40,34,40,56,56,0,0,-0.285714,-16,-0.285714,-16,36047010600,11220
106,2005,4,37,40,45,52,52,-0.177778,-8,-0.288462,-15,-0.288462,-15,36047010600,11220
106,2005,5,40,37,48,44,44,-0.166667,-8,-0.090909,-4,-0.090909,-4,36047010600,11220
106,2006,0,35,35,39,41,41,-0.102564,-4,-0.146341,-6,-0.146341,-6,36047010600,11220
106,2006,1,46,35,50,47,47,-0.08,-4,-0.021277,-1,-0.021277,-1,36047010600,11220
106,2006,2,55,46,34,43,43,0.617647,21,0.27907,12,0.27907,12,36047010600,11220
106,2006,3,40,55,40,47,47,0,0,-0.148936,-7,-0.148936,-7,36047010600,11220
106,2006,4,44,40,37,53,53,0.189189,7,-0.169811,-9,-0.169811,-9,36047010600,11220
106,2006,5,28,44,40,45,45,-0.3,-12,-0.377778,-17,-0.377778,-17,36047010600,11220
106,2007,0,37,37,35,54,54,0.057143,2,-0.314815,-17,-0.314815,-17,36047010600,11220
106,2007,1,36,37,46,39,39,-0.217391,-10,-0.076923,-3,-0.076923,-3,36047010600,11220
106,2007,2,42,36,55,40,40,-0.236364,-13,0.05,2,0.05,2,36047010600,11220
106,2007,3,52,42,40,40,40,0.3,12,0.3,12,0.3,12,36047010600,11220
106,2007,4,43,52,44,45,45,-0.022727,-1,-0.044444,-2,-0.044444,-2,36047010600,11220
106,2007,5,45,43,28,48,48,0.607143,17,-0.0625,-3,-0.0625,-3,36047010600,11220
106,2008,0,37,37,37,39,39,0,0,-0.051282,-2,-0.051282,-2,36047010600,11220
106,2008,1,42,37,36,50,50,0.166667,6,-0.16,-8,-0.16,-8,36047010600,11220
106,2008,2,30,42,42,34,34,-0.285714,-12,-0.117647,-4,-0.117647,-4,36047010600,11220
106,2008,3,38,30,52,40,40,-0.269231,-14,-0.05,-2,-0.05,-2,36047010600,11220
106,2008,4,53,38,43,37,37,0.232558,10,0.432432,16,0.432432,16,36047010600,11220
106,2008,5,38,53,45,40,40,-0.155556,-7,-0.05,-2,-0.05,-2,36047010600,11220
106,2009,0,43,43,37,35,35,0.162162,6,0.228571,8,0.228571,8,36047010600,11220
106,2009,1,47,43,42,46,46,0.119048,5,0.021739,1,0.021739,1,36047010600,11220
106,2009,2,56,47,30,55,55,0.866667,26,0.018182,1,0.018182,1,36047010600,11220
106,2009,3,35,56,38,40,40,-0.078947,-3,-0.125,-5,-0.125,-5,36047010600,11220
106,2009,4,50,35,53,44,44,-0.056604,-3,0.136364,6,0.136364,6,36047010600,11220
106,2009,5,50,50,38,28,28,0.315789,12,0.785714,22,0.785714,22,36047010600,11220
106,2010,0,69,69,43,37,37,0.604651,26,0.864865,32,0.864865,32,36047010600,11220
106,2010,1,60,69,47,36,36,0.276596,13,0.666667,24,0.666667,24,36047010600,11220
106,2010,2,56,60,56,42,42,0,0,0.333333,14,0.333333,14,36047010600,11220
106,2010,3,69,56,35,52,52,0.971429,34,0.326923,17,0.326923,17,36047010600,11220
106,2010,4,41,69,50,43,43,-0.18,-9,-0.046512,-2,-0.046512,-2,36047010600,11220
106,2010,5,56,41,50,45,45,0.12,6,0.244444,11,0.244444,11,36047010600,11220
108,2001,0,44,44,44,44,44,0,0,0,0,0,0,36047010800,11220
108,2001,1,36,44,36,36,36,0,0,0,0,0,0,36047010800,11220
108,2001,2,32,36,32,32,32,0,0,0,0,0,0,36047010800,11220
108,2001,3,28,32,28,28,28,0,0,0,0,0,0,36047010800,11220
108,2001,4,27,28,27,27,27,0,0,0,0,0,0,36047010800,11220
108,2001,5,36,27,36,36,36,0,0,0,0,0,0,36047010800,11220
108,2002,0,30,30,44,30,30,-0.318182,-14,0,0,0,0,36047010800,11220
108,2002,1,39,30,36,39,39,0.083333,3,0,0,0,0,36047010800,11220
108,2002,2,32,39,32,32,32,0,0,0,0,0,0,36047010800,11220
108,2002,3,29,32,28,29,29,0.035714,1,0,0,0,0,36047010800,11220
108,2002,4,30,29,27,30,30,0.111111,3,0,0,0,0,36047010800,11220
108,2002,5,23,30,36,23,23,-0.361111,-13,0,0,0,0,36047010800,11220
108,2003,0,28,28,30,28,28,-0.066667,-2,0,0,0,0,36047010800,11220
108,2003,1,30,28,39,30,30,-0.230769,-9,0,0,0,0,36047010800,11220
108,2003,2,39,30,32,39,39,0.21875,7,0,0,0,0,36047010800,11220
108,2003,3,29,39,29,29,29,0,0,0,0,0,0,36047010800,11220
108,2003,4,20,29,30,20,20,-0.333333,-10,0,0,0,0,36047010800,11220
108,2003,5,27,20,23,27,27,0.173913,4,0,0,0,0,36047010800,11220
108,2004,0,34,34,28,44,44,0.214286,6,-0.227273,-10,-0.227273,-10,36047010800,11220
108,2004,1,30,34,30,36,36,0,0,-0.166667,-6,-0.166667,-6,36047010800,11220
108,2004,2,28,30,39,32,32,-0.282051,-11,-0.125,-4,-0.125,-4,36047010800,11220
108,2004,3,39,28,29,28,28,0.344828,10,0.392857,11,0.392857,11,36047010800,11220
108,2004,4,25,39,20,27,27,0.25,5,-0.074074,-2,-0.074074,-2,36047010800,11220
108,2004,5,19,25,27,36,36,-0.296296,-8,-0.472222,-17,-0.472222,-17,36047010800,11220
108,2005,0,30,30,34,30,30,-0.117647,-4,0,0,0,0,36047010800,11220
108,2005,1,29,30,30,39,39,-0.033333,-1,-0.25641,-10,-0.25641,-10,36047010800,11220
108,2005,2,28,29,28,32,32,0,0,-0.125,-4,-0.125,-4,36047010800,11220
108,2005,3,34,28,39,29,29,-0.128205,-5,0.172414,5,0.172414,5,36047010800,11220
108,2005,4,34,34,25,30,30,0.36,9,0.133333,4,0.133333,4,36047010800,11220
108,2005,5,23,34,19,23,23,0.210526,4,0,0,0,0,36047010800,11220
108,2006,0,43,43,30,28,28,0.433333,13,0.535714,15,0.535714,15,36047010800,11220
108,2006,1,43,43,29,30,30,0.482759,14,0.433333,13,0.433333,13,36047010800,11220
108,2006,2,34,43,28,39,39,0.214286,6,-0.128205,-5,-0.128205,-5,36047010800,11220
108,2006,3,30,34,34,29,29,-0.117647,-4,0.034483,1,0.034483,1,36047010800,11220
108,2006,4,37,30,34,20,20,0.088235,3,0.85,17,0.85,17,36047010800,11220
108,2006,5,36,37,23,27,27,0.565217,13,0.333333,9,0.333333,9,36047010800,11220
108,2007,0,33,33,43,34,34,-0.232558,-10,-0.029412,-1,-0.029412,-1,36047010800,11220
108,2007,1,48,33,43,30,30,0.116279,5,0.6,18,0.6,18,36047010800,11220
108,2007,2,35,48,34,28,28,0.029412,1,0.25,7,0.25,7,36047010800,11220
108,2007,3,31,35,30,39,39,0.033333,1,-0.205128,-8,-0.205128,-8,36047010800,11220
108,2007,4,31,31,37,25,25,-0.162162,-6,0.24,6,0.24,6,36047010800,11220
108,2007,5,37,31,36,19,19,0.027778,1,0.947368,18,0.947368,18,36047010800,11220
108,2008,0,38,38,33,30,30,0.151515,5,0.266667,8,0.266667,8,36047010800,11220
108,2008,1,39,38,48,29,29,-0.1875,-9,0.344828,10,0.344828,10,36047010800,11220
108,2008,2,52,39,35,28,28,0.485714,17,0.857143,24,0.857143,24,36047010800,11220
108,2008,3,30,52,31,34,34,-0.032258,-1,-0.117647,-4,-0.117647,-4,36047010800,11220
108,2008,4,37,30,31,34,34,0.193548,6,0.088235,3,0.088235,3,36047010800,11220
108,2008,5,28,37,37,23,23,-0.243243,-9,0.217391,5,0.217391,5,36047010800,11220
108,2009,0,44,44,38,43,43,0.157895,6,0.023256,1,0.023256,1,36047010800,11220
108,2009,1,53,44,39,43,43,0.358974,14,0.232558,10,0.232558,10,36047010800,11220
108,2009,2,54,53,52,34,34,0.038462,2,0.588235,20,0.588235,20,36047010800,11220
108,2009,3,52,54,30,30,30,0.733333,22,0.733333,22,0.733333,22,36047010800,11220
108,2009,4,36,52,37,37,37,-0.027027,-1,-0.027027,-1,-0.027027,-1,36047010800,11220
108,2009,5,33,36,28,36,36,0.178571,5,-0.083333,-3,-0.083333,-3,36047010800,11220
108,2010,0,47,47,44,33,33,0.068182,3,0.424242,14,0.424242,14,36047010800,11220
108,2010,1,57,47,53,48,48,0.075472,4,0.1875,9,0.1875,9,36047010800,11220
108,2010,2,49,57,54,35,35,-0.092593,-5,0.4,14,0.4,14,36047010800,11220
108,2010,3,54,49,52,31,31,0.038462,2,0.741935,23,0.741935,23,36047010800,11220
108,2010,4,49,54,36,31,31,0.361111,13,0.580645,18,0.580645,18,36047010800,11220
108,2010,5,41,49,33,37,37,0.242424,8,0.108108,4,0.108108,4,36047010800,11220
110,2001,5,1,0,1,1,1,0,0,0,0,0,0,36047011000,11218
110,2004,3,1,0,0,0,0,1,1,1,1,1,1,36047011000,11218
110,2005,4,1,0,0,0,0,1,1,1,1,1,1,36047011000,11218
110,2006,5,1,0,0,0,0,1,1,1,1,1,1,36047011000,11218
110,2007,4,1,0,0,0,0,1,1,1,1,1,1,36047011000,11218
110,2008,5,1,0,0,0,0,1,1,1,1,1,1,36047011000,11218
114,2001,0,18,18,18,18,18,0,0,0,0,0,0,36047011400,11219
114,2001,1,26,18,26,26,26,0,0,0,0,0,0,36047011400,11219
114,2001,2,12,26,12,12,12,0,0,0,0,0,0,36047011400,11219
114,2001,3,18,12,18,18,18,0,0,0,0,0,0,36047011400,11219
114,2001,4,12,18,12,12,12,0,0,0,0,0,0,36047011400,11219
114,2001,5,15,12,15,15,15,0,0,0,0,0,0,36047011400,11219
114,2002,0,6,6,18,6,6,-0.666667,-12,0,0,0,0,36047011400,11219
114,2002,1,18,6,26,18,18,-0.307692,-8,0,0,0,0,36047011400,11219
114,2002,2,21,18,12,21,21,0.75,9,0,0,0,0,36047011400,11219
114,2002,3,9,21,18,9,9,-0.5,-9,0,0,0,0,36047011400,11219
114,2002,4,18,9,12,18,18,0.5,6,0,0,0,0,36047011400,11219
114,2002,5,10,18,15,10,10,-0.333333,-5,0,0,0,0,36047011400,11219
114,2003,0,18,18,6,18,18,2,12,0,0,0,0,36047011400,11219
114,2003,1,7,18,18,7,7,-0.611111,-11,0,0,0,0,36047011400,11219
114,2003,2,12,7,21,12,12,-0.428571,-9,0,0,0,0,36047011400,11219
114,2003,3,17,12,9,17,17,0.888889,8,0,0,0,0,36047011400,11219
114,2003,4,8,17,18,8,8,-0.555556,-10,0,0,0,0,36047011400,11219
114,2003,5,10,8,10,10,10,0,0,0,0,0,0,36047011400,11219
114,2004,0,11,11,18,18,18,-0.388889,-7,-0.388889,-7,-0.388889,-7,36047011400,11219
114,2004,1,23,11,7,26,26,2.285714,16,-0.115385,-3,-0.115385,-3,36047011400,11219
114,2004,2,9,23,12,12,12,-0.25,-3,-0.25,-3,-0.25,-3,36047011400,11219
114,2004,3,14,9,17,18,18,-0.176471,-3,-0.222222,-4,-0.222222,-4,36047011400,11219
114,2004,4,20,14,8,12,12,1.5,12,0.666667,8,0.666667,8,36047011400,11219
114,2004,5,7,20,10,15,15,-0.3,-3,-0.533333,-8,-0.533333,-8,36047011400,11219
114,2005,0,12,12,11,6,6,0.090909,1,1,6,1,6,36047011400,11219
114,2005,1,10,12,23,18,18,-0.565217,-13,-0.444444,-8,-0.444444,-8,36047011400,11219
114,2005,2,24,10,9,21,21,1.666667,15,0.142857,3,0.142857,3,36047011400,11219
114,2005,3,10,24,14,9,9,-0.285714,-4,0.111111,1,0.111111,1,36047011400,11219
114,2005,4,12,10,20,18,18,-0.4,-8,-0.333333,-6,-0.333333,-6,36047011400,11219
114,2005,5,22,12,7,10,10,2.142857,15,1.2,12,1.2,12,36047011400,11219
114,2006,0,11,11,12,18,18,-0.083333,-1,-0.388889,-7,-0.388889,-7,36047011400,11219
114,2006,1,9,11,10,7,7,-0.1,-1,0.285714,2,0.285714,2,36047011400,11219
114,2006,2,9,9,24,12,12,-0.625,-15,-0.25,-3,-0.25,-3,36047011400,11219
114,2006,3,18,9,10,17,17,0.8,8,0.058824,1,0.058824,1,36047011400,11219
114,2006,4,10,18,12,8,8,-0.166667,-2,0.25,2,0.25,2,36047011400,11219
114,2006,5,13,10,22,10,10,-0.409091,-9,0.3,3,0.3,3,36047011400,11219
114,2007,0,11,11,11,11,11,0,0,0,0,0,0,36047011400,11219
114,2007,1,11,11,9,23,23,0.222222,2,-0.521739,-12,-0.521739,-12,36047011400,11219
114,2007,2,9,11,9,9,9,0,0,0,0,0,0,36047011400,11219
114,2007,3,6,9,18,14,14,-0.666667,-12,-0.571429,-8,-0.571429,-8,36047011400,11219
114,2007,4,15,6,10,20,20,0.5,5,-0.25,-5,-0.25,-5,36047011400,11219
114,2007,5,10,15,13,7,7,-0.230769,-3,0.428571,3,0.428571,3,36047011400,11219
114,2008,0,16,16,11,12,12,0.454545,5,0.333333,4,0.333333,4,36047011400,11219
114,2008,1,11,16,11,10,10,0,0,0.1,1,0.1,1,36047011400,11219
114,2008,2,9,11,9,24,24,0,0,-0.625,-15,-0.625,-15,36047011400,11219
114,2008,3,8,9,6,10,10,0.333333,2,-0.2,-2,-0.2,-2,36047011400,11219
114,2008,4,7,8,15,12,12,-0.533333,-8,-0.416667,-5,-0.416667,-5,36047011400,11219
114,2008,5,14,7,10,22,22,0.4,4,-0.363636,-8,-0.363636,-8,36047011400,11219
114,2009,0,16,16,16,11,11,0,0,0.454545,5,0.454545,5,36047011400,11219
114,2009,1,18,16,11,9,9,0.636364,7,1,9,1,9,36047011400,11219
114,2009,2,13,18,9,9,9,0.444444,4,0.444444,4,0.444444,4,36047011400,11219
114,2009,3,12,13,8,18,18,0.5,4,-0.333333,-6,-0.333333,-6,36047011400,11219
114,2009,4,15,12,7,10,10,1.142857,8,0.5,5,0.5,5,36047011400,11219
114,2009,5,13,15,14,13,13,-0.071429,-1,0,0,0,0,36047011400,11219
114,2010,0,15,15,16,11,11,-0.0625,-1,0.363636,4,0.363636,4,36047011400,11219
114,2010,1,20,15,18,11,11,0.111111,2,0.818182,9,0.818182,9,36047011400,11219
114,2010,2,25,20,13,9,9,0.923077,12,1.777778,16,1.777778,16,36047011400,11219
114,2010,3,12,25,12,6,6,0,0,1,6,1,6,36047011400,11219
114,2010,4,18,12,15,15,15,0.2,3,0.2,3,0.2,3,36047011400,11219
114,2010,5,15,18,13,10,10,0.153846,2,0.5,5,0.5,5,36047011400,11219
116,2001,0,60,60,60,60,60,0,0,0,0,0,0,36047011600,11219
116,2001,1,61,60,61,61,61,0,0,0,0,0,0,36047011600,11219
116,2001,2,39,61,39,39,39,0,0,0,0,0,0,36047011600,11219
116,2001,3,55,39,55,55,55,0,0,0,0,0,0,36047011600,11219
116,2001,4,51,55,51,51,51,0,0,0,0,0,0,36047011600,11219
116,2001,5,38,51,38,38,38,0,0,0,0,0,0,36047011600,11219
116,2002,0,49,49,60,49,49,-0.183333,-11,0,0,0,0,36047011600,11219
116,2002,1,70,49,61,70,70,0.147541,9,0,0,0,0,36047011600,11219
116,2002,2,54,70,39,54,54,0.384615,15,0,0,0,0,36047011600,11219
116,2002,3,46,54,55,46,46,-0.163636,-9,0,0,0,0,36047011600,11219
116,2002,4,54,46,51,54,54,0.058824,3,0,0,0,0,36047011600,11219
116,2002,5,52,54,38,52,52,0.368421,14,0,0,0,0,36047011600,11219
116,2003,0,51,51,49,51,51,0.040816,2,0,0,0,0,36047011600,11219
116,2003,1,55,51,70,55,55,-0.214286,-15,0,0,0,0,36047011600,11219
116,2003,2,60,55,54,60,60,0.111111,6,0,0,0,0,36047011600,11219
116,2003,3,54,60,46,54,54,0.173913,8,0,0,0,0,36047011600,11219
116,2003,4,50,54,54,50,50,-0.074074,-4,0,0,0,0,36047011600,11219
116,2003,5,51,50,52,51,51,-0.019231,-1,0,0,0,0,36047011600,11219
116,2004,0,57,57,51,60,60,0.117647,6,-0.05,-3,-0.05,-3,36047011600,11219
116,2004,1,61,57,55,61,61,0.109091,6,0,0,0,0,36047011600,11219
116,2004,2,60,61,60,39,39,0,0,0.538462,21,0.538462,21,36047011600,11219
116,2004,3,59,60,54,55,55,0.092593,5,0.072727,4,0.072727,4,36047011600,11219
116,2004,4,56,59,50,51,51,0.12,6,0.098039,5,0.098039,5,36047011600,11219
116,2004,5,56,56,51,38,38,0.098039,5,0.473684,18,0.473684,18,36047011600,11219
116,2005,0,73,73,57,49,49,0.280702,16,0.489796,24,0.489796,24,36047011600,11219
116,2005,1,63,73,61,70,70,0.032787,2,-0.1,-7,-0.1,-7,36047011600,11219
116,2005,2,53,63,60,54,54,-0.116667,-7,-0.018519,-1,-0.018519,-1,36047011600,11219
116,2005,3,59,53,59,46,46,0,0,0.282609,13,0.282609,13,36047011600,11219
